lsl_time,CZ,C3,CPZ3,FC4,FC3,CPZ4,C4,CPZ
38281.205009,0.171470,0.335336,0.484938,0.665147,0.830486,1.036563,0.904341,1.482574
38281.208754,0.111241,0.270746,0.468475,0.730851,0.879984,1.092644,1.496545,1.612899
38281.212746,0.244014,0.643569,1.087162,1.561472,1.751033,2.213593,3.037344,1.683061
38281.216760,0.271806,0.713684,1.203532,1.738910,1.984855,2.529886,3.388902,2.035634
38281.220795,0.160525,0.406569,0.683498,0.794121,0.712390,0.464833,0.292637,0.095235
38281.224784,0.318562,0.805616,1.040238,0.857743,0.338748,-0.531742,-0.054099,0.918976
38281.228866,0.355038,0.907957,1.172881,1.002090,0.418554,-0.570406,-0.139931,0.914140
38281.232821,0.356190,0.739543,0.610250,-0.106687,-0.361458,0.605659,1.996938,2.895924
38281.236838,0.398053,0.833732,0.702501,-0.092769,-0.407404,0.607342,2.162126,3.271869
38281.240831,0.209439,0.393464,0.131602,-0.261388,0.202131,0.956246,1.582474,0.783110
38281.244826,0.392488,0.525739,-0.081390,0.049362,1.454970,2.080696,0.785097,0.228565
38281.248796,0.439831,0.599165,-0.079434,0.042188,1.576716,2.366554,1.004287,0.271912
38281.252060,0.228560,0.207992,-0.124489,0.311875,1.212534,0.637973,-0.327035,0.569029
38281.256502,0.397720,0.179406,-0.108128,1.324305,1.541307,-0.393734,0.554334,2.471329
38281.259802,0.447692,0.211154,-0.135958,1.454054,1.766058,-0.400061,0.489699,2.768880
38281.264513,0.224338,0.033560,0.085168,0.964502,0.342068,-0.287767,1.391724,0.930575
38281.268572,0.370172,-0.102202,0.554288,1.397608,-0.383215,1.262849,2.229590,-0.072732
38281.272492,0.415551,-0.107595,0.602505,1.569879,-0.408202,1.324412,2.583268,-0.070517
38281.276515,0.198114,-0.083733,0.539519,0.477150,-0.002362,1.501637,0.303501,0.439708
38281.280105,0.319226,-0.138443,1.106221,0.156660,0.790449,1.947373,-0.329089,2.524151
38281.285076,0.360249,-0.156071,1.230593,0.213977,0.829951,2.270688,-0.352135,2.778903
38281.289134,0.157140,-0.032555,0.715497,-0.049760,1.030930,0.267889,0.596356,1.181286
38281.292666,0.235718,0.078514,0.971707,-0.188541,1.999532,-0.520405,2.507206,-0.031168
38281.296772,0.266866,0.079877,1.101754,-0.219098,2.267866,-0.559101,2.774569,0.081743
38281.300817,0.110482,0.134323,0.395859,0.206735,0.744227,0.281599,1.295615,0.192925
38281.304285,0.148511,0.417678,0.256776,1.095766,0.293051,1.795224,0.296871,2.659855
38281.308558,0.169060,0.460996,0.311941,1.196014,0.370613,1.949263,0.386997,2.873050
38281.312662,0.059726,0.317228,-0.054742,0.794199,-0.133664,1.163827,-0.325368,1.508382
38281.316555,0.067922,0.726111,-0.173175,1.513950,0.176843,1.190916,1.655926,0.049933
38281.320192,0.078053,0.811815,-0.195817,1.713937,0.159177,1.411041,1.745345,0.150736
38281.325100,0.013083,0.430164,-0.058308,0.608446,0.595569,-0.173930,1.793609,-0.415320
38281.329077,-0.010823,0.811132,0.142133,0.345590,2.012423,0.058508,1.326494,2.497578
38281.333160,-0.010655,0.907899,0.145442,0.427037,2.224139,0.045465,1.583965,2.683036
38281.337103,-0.014426,0.426591,0.272097,-0.018956,1.008061,0.562882,0.071704,1.842605
38281.341119,-0.045044,0.617542,0.905006,-0.252770,0.885378,2.177831,0.013123,0.208536
38281.345118,-0.049460,0.699782,0.999282,-0.307211,1.052519,2.387873,-0.071223,0.386870
38281.349087,-0.038625,0.277432,0.689047,0.054664,0.007914,1.220307,1.201944,0.097417
38281.353093,-0.041630,0.206690,0.725803,0.326744,-0.325163,0.678073,1.431342,0.626187
38281.357193,-0.068845,0.185598,1.030337,1.227962,0.066987,0.024317,3.238593,3.064291
38281.361425,-0.077741,0.217774,1.165203,1.356793,0.038662,0.054902,3.817545,3.357235
