lsl_time,CZ,C3,CPZ3,FC4,FC3,CPZ4,C4,CPZ
39725.827167,0.338561,0.800102,0.857513,0.323241,-0.195849,-0.098591,0.907276,2.339538
39725.831173,0.377653,0.893333,0.976323,0.404133,-0.219766,-0.144505,0.912650,2.515857
39725.835222,0.203173,0.421554,0.292025,-0.033817,-0.066991,0.563225,1.528456,1.318463
39725.839176,0.378360,0.626780,0.136252,-0.237066,0.798147,2.368028,2.161640,0.307745
39725.843626,0.423878,0.711725,0.171029,-0.253017,0.849887,2.600082,2.493951,0.482546
39725.846206,0.223311,0.279776,-0.082291,0.027074,0.901495,1.210984,0.240554,-0.156290
39725.851233,0.399499,0.298218,-0.129820,0.818497,1.905358,0.575315,-0.003930,2.161041
39725.854722,0.449846,0.343556,-0.147208,0.885687,2.128130,0.724126,-0.046338,2.284233
39725.858263,0.225134,0.075914,-0.048157,0.788440,0.772728,-0.380018,0.718759,1.656243
39725.863692,0.387545,-0.009418,0.299222,1.629525,0.192584,0.454738,2.706692,0.849028
39725.866729,0.436372,-0.001879,0.319909,1.824234,0.267169,0.458857,3.024013,1.061788
39725.870098,0.359683,-0.156178,0.814661,1.028916,-0.311756,1.996322,1.351469,0.365855
39725.875277,0.405449,-0.172696,0.894946,1.188649,-0.385545,2.221503,1.578750,0.362676
39725.879079,0.185631,-0.089246,0.623979,0.256713,0.125460,1.321927,-0.635539,1.139452
39725.882216,0.291820,-0.109489,1.190351,-0.195672,1.456393,0.854596,0.577409,2.731990
39725.887268,0.328809,-0.126776,1.338397,-0.193968,1.578209,1.052892,0.560343,3.163059
39725.890884,0.142054,0.001067,0.608153,-0.200264,1.109544,-0.073778,1.365559,0.455813
39725.894320,0.209514,0.194107,0.755622,0.172463,1.584912,0.231741,2.321404,0.159838
39725.899277,0.237597,0.210791,0.863545,0.152049,1.847263,0.216137,2.670992,0.160192
39725.903318,0.094016,0.202067,0.236544,0.462745,0.321179,0.703586,0.417958,2.173633
39725.906739,0.118910,0.519580,0.088722,1.478373,-0.379914,2.252509,-0.269412,5.316377
39725.909847,0.135864,0.575990,0.110937,1.629060,-0.403211,2.479212,-0.254688,6.024193
39725.914798,0.066448,0.685641,-0.171678,1.614186,0.179766,1.232616,1.804469,0.511099
39725.918580,0.076732,0.764858,-0.193803,1.824443,0.175265,1.459841,1.905862,0.641350
39725.922056,0.016951,0.442863,-0.074992,0.608670,0.633744,-0.184247,1.896548,0.033767
39725.927156,-0.007036,0.798991,0.157410,0.330292,1.982306,-0.295750,1.373997,2.688044
39725.930990,-0.005904,0.897325,0.165875,0.411112,2.180985,-0.342611,1.618528,2.870743
39725.934960,-0.018253,0.411547,0.272234,-0.101505,1.018334,0.562981,-0.180971,1.354310
39725.938160,-0.052790,0.634199,0.905930,-0.127821,0.896382,2.342434,0.043924,0.370726
39725.943452,-0.058961,0.715967,0.998470,-0.140800,1.072009,2.585171,-0.048143,0.547514
39725.946775,-0.063524,0.410527,1.151456,0.366074,-0.061203,1.437246,2.435467,0.541505
39725.950377,-0.071772,0.468714,1.298551,0.374778,-0.046395,1.669438,2.717069,0.535227
39725.955417,-0.032509,0.139469,0.698987,0.566181,-0.141028,0.014310,1.329139,1.240594
39725.959374,-0.067698,0.070193,0.924227,1.548825,0.719392,-0.349562,0.196535,2.363828
39725.963385,-0.077094,0.087648,1.059316,1.711659,0.749637,-0.408854,0.332928,2.778141
39725.967421,-0.028951,-0.024899,0.349344,0.892742,0.947604,0.356780,-0.538120,0.307750
39725.971434,-0.028249,-0.090963,0.206108,1.063086,1.857172,2.093892,1.290630,0.462420
39725.974407,-0.033157,-0.099136,0.246739,1.233705,2.091154,2.300799,1.325923,0.453828
39725.979237,0.006365,-0.052188,-0.045690,0.222535,0.771627,1.394528,1.608977,1.372009
39725.983276,0.042809,-0.074295,-0.222912,-0.012693,0.107377,0.940448,1.725430,2.860234
39725.987265,0.045798,-0.082735,-0.247470,0.004373,0.182149,1.143408,2.019325,3.308275
39725.991245,0.043522,0.022440,-0.076825,-0.103649,-0.343929,-0.143846,-0.024993,0.344607
39725.995245,0.124598,0.195525,0.203438,0.222870,0.097556,-0.035713,0.006942,-0.375938
39725.999247,0.137758,0.213207,0.211139,0.222487,0.060640,-0.125774,-0.038844,-0.535923
39726.002508,0.094016,0.200331,0.316929,0.444745,0.598408,0.748349,0.987233,1.129446
39726.006325,0.211662,0.537945,0.980761,1.422644,2.102717,2.461764,2.403888,2.777966
