lsl_time,CZ,C3,CPZ3,FC4,FC3,CPZ4,C4,CPZ
38760.794651,235.847061,57.340332,70.555214,346.253113,109.371941,99.491623,69.528633,90.781395
38760.798651,231.651917,55.014221,68.180870,341.894257,106.742279,96.972649,66.931450,88.065605
38760.802651,223.884201,51.233158,64.238152,332.721100,102.096039,92.531425,62.652725,83.477242
38760.806651,218.451645,50.280041,62.923538,324.145447,99.784676,90.389229,61.391842,81.679443
38760.810651,217.286087,52.166210,64.431877,319.794128,100.474899,91.157166,63.259056,83.040169
38760.814651,215.546982,52.603321,64.657227,316.309418,100.172943,90.965057,63.637184,83.097015
38760.818651,208.924393,49.290638,61.226635,308.697327,96.147758,87.192993,59.965450,79.136063
38760.822651,200.064026,45.372147,57.061039,297.785583,91.022240,82.399933,55.566578,74.256180
38760.826651,194.749191,44.825085,56.090885,289.031219,88.931412,80.596123,54.783161,72.838303
38760.830651,193.889175,46.836723,57.717865,285.052704,89.733971,81.600868,56.838982,74.377670
38760.834651,192.337372,46.922947,57.651592,282.163696,89.248558,81.236343,56.876293,74.175758
38760.838651,186.310730,43.423759,54.123993,275.704987,85.314926,77.402390,53.003345,70.145378
38760.842651,178.089691,39.910389,50.380871,265.506775,80.677910,73.020149,49.044121,65.711060
38760.846651,170.054565,39.333942,49.147587,252.175507,77.740456,70.625366,48.177555,63.794952
38760.850651,159.014786,39.106010,47.924736,232.959045,73.978157,67.605644,47.529179,61.629044
38760.854651,146.796783,35.911987,44.067085,214.922470,68.135872,62.253563,43.679424,56.734356
38760.858651,162.301453,36.171398,45.722080,241.514984,73.324905,66.455757,44.528198,59.725513
38760.862651,251.180115,54.933701,69.940109,375.743988,113.030792,102.153397,67.677971,91.512642
38760.866651,374.065796,87.922356,109.472000,554.155212,172.053619,156.205795,107.063782,141.418274
38760.890949,285.005951,64.158417,80.795250,422.750458,129.010727,116.757278,78.756020,105.412903
38760.882678,239.253296,60.616581,73.776566,349.525146,112.537041,102.816933,73.077690,94.168724
38760.886678,419.233154,101.073891,124.825104,617.644714,194.129974,176.790543,122.757744,160.691483
38760.890678,497.564514,116.564461,145.190048,736.115356,228.328156,207.522919,142.190903,187.862350
38760.894678,499.767670,115.187691,144.138733,740.489197,228.084412,207.052139,140.890472,187.104218
38760.898678,466.919128,108.323166,135.227081,690.578491,213.412079,193.801178,132.403397,175.402100
38760.902678,433.931122,102.855659,127.577171,639.971924,199.682236,181.528427,125.297638,164.832626
38760.906678,426.645111,101.951851,126.202026,629.229675,196.965439,179.041046,123.973648,162.729462
38760.910678,444.997040,105.237411,130.700363,657.568909,204.842621,186.035919,128.130997,168.795319
38760.914678,471.042145,110.975502,137.951019,695.781616,216.494522,196.644211,135.221970,178.335159
38760.918678,500.497467,118.745087,147.249786,737.639465,230.408951,209.452423,144.564713,190.198578
38760.922678,524.857239,121.224411,151.530136,776.301086,239.579926,217.438568,148.215469,196.694748
38760.946518,225.123993,52.442719,65.431740,333.665985,103.165237,93.682701,64.026695,84.746666
38760.950518,395.753662,90.572830,113.619751,587.620972,180.355194,163.602875,110.880692,147.623062
38760.954518,440.429138,101.089554,126.674782,653.065002,200.817245,182.187714,123.700783,164.533966
38760.958518,434.519897,102.364388,127.225052,641.182983,199.616898,181.357422,124.746635,164.529037
38760.962518,434.101990,104.706299,129.224976,638.292664,200.900238,182.735291,127.109573,166.401962
38760.966518,432.164459,103.366226,127.931404,636.921875,199.576813,181.382339,125.610573,164.907776
38760.970518,413.777161,96.131828,120.046852,612.915466,189.436752,171.813385,117.338593,155.499084
38760.974518,392.449738,90.173225,112.953262,581.883606,179.004456,162.204727,110.281822,146.639511
38760.978518,389.602814,91.714722,113.985146,574.845276,178.913223,162.411346,111.805038,147.435303
38760.982518,403.535187,96.911209,119.725555,593.485657,186.451904,169.620728,117.850334,154.350372
38760.986518,421.877960,99.478371,123.647728,622.918762,193.931976,176.371979,121.344017,159.851929
38760.990518,454.892975,103.923546,130.520874,675.732666,207.231873,188.176651,127.383171,169.568909
38760.994518,504.098267,117.244629,146.474625,747.346191,230.969559,209.975281,143.287903,189.658051
38761.003681,244.133850,59.413334,73.128098,357.769012,113.133842,103.160187,72.148758,94.083603
38761.007681,392.083832,95.068359,117.224533,576.141418,181.721451,165.529816,115.396584,150.768692
38761.011681,450.055176,108.140694,133.765671,663.181641,208.167068,189.471390,131.383987,172.220352
38761.015681,473.561737,111.256020,138.565643,700.369202,217.542801,197.749313,135.630707,179.091751
38761.019681,475.254547,109.736885,137.351151,704.045105,217.053024,197.113129,134.176437,178.128616
38761.023681,442.612335,103.025253,128.583557,654.375854,202.552231,184.009354,125.836243,166.580368
38761.027681,400.852936,95.764381,118.580429,590.613831,184.988098,168.232788,116.467461,152.900879
38761.031681,395.006958,95.209930,117.612274,581.997437,182.957748,166.318481,115.553375,151.337769
38761.035681,429.081604,101.807487,126.366302,633.867798,197.814606,179.530746,123.795555,163.015411
38761.039681,465.797119,109.699417,136.435196,688.115967,214.122437,194.337540,133.582047,176.299240
38761.043681,487.826965,115.784492,143.625900,718.936829,224.630127,204.227951,140.922546,185.438278
38761.047681,498.478088,115.298843,144.125854,737.133240,227.658859,206.689621,140.919724,186.970886
38761.074027,36.828030,3.626461,6.418531,59.361355,13.968873,12.061667,5.309784,9.690759
38761.078027,222.154800,48.320297,61.576744,331.989899,99.733139,90.203384,59.631992,80.746635
38761.082027,288.644196,68.299393,84.749306,425.874390,132.812729,120.843018,83.257698,109.560341
38761.086027,280.556702,69.875298,85.380356,410.573608,131.152466,119.763206,84.573250,109.424721
