lsl_time,CZ,C3,CPZ3,FC4,FC3,CPZ4,C4,CPZ
39851.572354,-0.027166,0.379897,0.438578,-0.121072,0.790729,1.158953,-0.471055,0.780200
39851.577653,-0.064070,0.517045,1.028262,-0.098121,0.283208,1.987633,2.730842,0.071984
39851.580930,-0.069942,0.588833,1.144945,-0.135071,0.356433,2.247262,2.800561,0.122404
39851.584503,-0.033466,0.209427,0.706554,0.316202,-0.125306,0.662857,3.129792,0.530133
39851.589428,-0.068719,0.197381,1.104379,1.171348,0.216305,-0.135319,2.517376,3.334348
39851.592680,-0.077527,0.229317,1.260310,1.292619,0.220717,-0.098069,3.093817,3.686161
39851.596960,-0.057984,-0.009091,0.704503,1.586148,1.548969,0.459631,-0.451686,0.777352
39851.600837,-0.065763,-0.001275,0.806543,1.796935,1.679169,0.466294,-0.506061,1.018850
39851.604732,-0.017057,-0.048519,0.186337,0.742487,1.079771,0.975715,0.201227,-0.004506
39851.608749,0.000534,-0.106125,-0.012198,0.568607,1.603510,2.426984,2.187923,1.796452
39851.612717,-0.000664,-0.118505,0.004358,0.673662,1.844519,2.758230,2.430250,1.884601
39851.616712,0.017778,-0.047250,-0.165131,0.002890,0.362383,0.834606,1.380288,1.806157
39851.620635,0.069208,-0.035136,-0.213265,-0.203304,-0.278429,0.098128,0.685086,1.254216
39851.625679,0.074963,-0.046526,-0.249777,-0.245940,-0.260583,0.163505,0.845593,1.552834
39851.629666,0.062403,0.064406,0.058166,-0.053529,0.011647,-0.231642,0.023530,-0.057505
39851.633644,0.154834,0.306255,0.446307,0.585426,0.767755,0.874280,1.019878,1.118495
39851.637636,0.171672,0.334617,0.479230,0.618408,0.807775,0.890309,1.015676,1.134922
39851.642076,0.110149,0.260273,0.453420,0.636328,0.907390,1.058438,1.337951,3.406035
39851.644837,0.241755,0.613816,1.106166,1.519475,1.934117,2.238641,1.823764,3.580504
39851.648999,0.268905,0.683494,1.224518,1.698275,2.180676,2.569586,2.095225,4.347816
39851.653140,0.292803,0.734655,1.171588,1.240678,0.921081,0.301053,-0.187015,-0.563126
